Date,Open,High,Low,Close,Volume,Currency
2013-06-27,18.5,18.955,18.35,18.553,61659,USD
2013-06-28,18.48,19.645,18.17,19.47,78112,USD
2013-07-01,19.5,20.075,19.36,19.578,51822,USD
2013-07-02,19.59,19.79,19.22,19.309,31353,USD
2013-07-03,19.345,19.885,19.315,19.7,36189,USD
2013-07-04,19.75,19.83,18.665,18.736,55511,USD
2013-07-08,18.855,19.265,18.67,19.038,29268,USD
2013-07-09,19.055,19.485,18.93,19.138,33331,USD
2013-07-10,19.21,19.54,18.985,19.165,36747,USD
2013-07-11,19.545,20.25,19.43,19.956,53662,USD
2013-07-12,20.125,20.19,19.62,19.792,27167,USD
2013-07-15,19.865,20.135,19.54,19.839,25175,USD
2013-07-16,19.905,20.045,19.66,19.935,28078,USD
2013-07-17,19.99,20.18,19.23,19.42,57575,USD
2013-07-18,19.25,19.57,19.215,19.389,38130,USD
2013-07-19,19.355,19.6,19.285,19.46,22255,USD
2013-07-22,19.495,20.575,19.495,20.509,50294,USD
2013-07-23,20.515,20.595,20.08,20.254,37249,USD
2013-07-24,20.435,20.49,19.965,20.02,38460,USD
2013-07-25,20.11,20.3,19.75,20.154,32824,USD
2013-07-26,20.225,20.355,19.625,19.771,40463,USD
2013-07-29,19.92,20.2,19.66,19.864,31454,USD
2013-07-30,19.8,19.875,19.5,19.68,29689,USD
2013-07-31,19.705,20.1,19.355,19.628,52163,USD
2013-08-01,19.805,19.955,19.51,19.624,37307,USD
2013-08-02,19.595,20.265,19.185,19.912,59687,USD
2013-08-05,19.85,19.99,19.52,19.72,30039,USD
2013-08-06,19.675,19.78,19.44,19.523,34225,USD
2013-08-07,19.465,19.6,19.1,19.508,41517,USD
2013-08-08,19.525,20.31,19.455,20.193,58327,USD
2013-08-09,20.225,20.58,20.045,20.407,51125,USD
2013-08-12,20.68,21.445,20.62,21.339,68775,USD
2013-08-13,21.37,21.75,21.12,21.343,61970,USD
2013-08-14,21.42,21.855,21.265,21.787,52190,USD
2013-08-15,21.865,23.19,21.705,22.935,89618,USD
2013-08-16,22.935,23.4,22.755,23.322,69144,USD
2013-08-19,23.25,23.605,22.955,23.166,47682,USD
2013-08-20,23.145,23.31,22.28,23.071,58691,USD
2013-08-21,23.0,23.36,22.755,22.963,52220,USD
2013-08-22,22.835,23.325,22.45,23.035,48801,USD
2013-08-23,23.155,24.11,22.885,23.738,73101,USD
2013-08-26,24.02,24.425,23.8,24.01,56698,USD
2013-08-27,24.345,24.715,23.98,24.651,81229,USD
2013-08-28,24.5,25.12,24.22,24.391,85956,USD
2013-08-29,24.38,24.485,23.7,24.14,69575,USD
2013-08-30,23.895,24.065,23.41,23.513,69575,USD
2013-09-02,23.48,24.53,23.11,24.429,68628,USD
2013-09-04,24.325,24.43,23.375,23.415,48382,USD
2013-09-05,23.51,23.68,23.04,23.255,42362,USD
2013-09-06,23.21,23.99,23.075,23.891,40268,USD
2013-09-09,23.835,24.25,23.44,23.717,26675,USD
2013-09-10,23.74,23.82,22.84,23.016,41652,USD
2013-09-11,22.985,23.25,22.785,23.172,32382,USD
2013-09-12,23.22,23.265,21.75,22.149,51279,USD
2013-09-13,21.88,22.285,21.42,21.72,48779,USD
2013-09-16,22.3,22.49,21.685,22.009,42755,USD
2013-09-17,21.83,22.14,21.64,21.784,34560,USD
2013-09-18,21.77,23.25,21.225,21.564,68278,USD
2013-09-19,22.965,23.445,22.855,23.292,54992,USD
2013-09-20,23.08,23.18,21.755,21.927,57601,USD
2013-09-23,21.89,21.97,21.3,21.857,45370,USD
2013-09-24,21.665,22.035,21.325,21.586,44314,USD
2013-09-25,21.73,21.96,21.49,21.886,39631,USD
2013-09-26,21.805,22.13,21.665,21.766,37709,USD
2013-09-27,21.73,22.175,21.41,21.831,35106,USD
2013-09-30,21.795,22.11,21.435,21.708,32680,USD
2013-10-01,21.7,21.97,20.63,21.175,54183,USD
2013-10-02,21.165,22.04,20.99,21.897,40568,USD
2013-10-03,21.745,21.86,21.44,21.786,30075,USD
2013-10-04,21.735,21.93,21.5,21.752,22804,USD
2013-10-07,21.74,22.495,21.65,22.386,31839,USD
2013-10-08,22.385,22.525,22.11,22.443,32224,USD
2013-10-09,22.315,22.41,21.75,21.891,38874,USD
2013-10-10,21.91,22.25,21.55,21.896,34658,USD
2013-10-11,21.685,21.86,20.95,21.259,47942,USD
2013-10-14,21.39,21.68,21.11,21.354,28238,USD
2013-10-15,21.29,21.525,20.495,21.191,59509,USD
2013-10-16,21.3,21.445,21.12,21.365,35610,USD
2013-10-17,21.39,22.2,21.1,21.947,56660,USD
2013-10-18,21.905,22.05,21.74,21.913,24610,USD
2013-10-21,21.91,22.335,21.855,22.278,30295,USD
2013-10-22,22.22,22.83,21.985,22.79,45453,USD
2013-10-23,22.72,22.82,22.5,22.617,27158,USD
2013-10-24,22.545,22.91,22.51,22.822,32853,USD
2013-10-25,22.73,22.755,22.26,22.639,38217,USD
2013-10-28,22.59,22.715,22.375,22.538,27838,USD
2013-10-29,22.525,22.63,22.3,22.492,31388,USD
2013-10-30,22.525,23.095,22.39,22.983,53587,USD
2013-10-31,22.68,22.69,21.73,21.867,52836,USD
2013-11-01,21.895,21.995,21.705,21.837,35996,USD
2013-11-04,21.87,21.935,21.58,21.7,22164,USD
2013-11-05,21.645,21.79,21.56,21.636,26047,USD
2013-11-06,21.685,22.075,21.62,21.768,33189,USD
2013-11-07,21.815,22.015,21.375,21.657,54856,USD
2013-11-08,21.66,21.905,21.25,21.317,51495,USD
2013-11-11,21.425,21.45,21.23,21.282,27544,USD
2013-11-12,21.345,21.355,20.56,20.778,55872,USD
2013-11-13,20.7,20.855,20.41,20.442,69833,USD
2013-11-14,20.595,20.885,20.57,20.722,54262,USD
2013-11-15,20.755,20.82,20.55,20.727,28964,USD
2013-11-18,20.775,20.8,20.29,20.357,48718,USD
2013-11-19,20.395,20.475,20.2,20.334,43724,USD
2013-11-20,20.345,20.49,19.78,20.058,61598,USD
2013-11-21,19.84,20.045,19.705,19.934,62216,USD
2013-11-22,19.96,20.045,19.81,19.862,41634,USD
2013-11-25,19.83,20.3,19.57,19.882,61046,USD
2013-11-26,20.155,20.29,19.78,19.848,53262,USD
2013-11-27,19.815,20.08,19.585,19.633,25508,USD
2013-11-28,19.685,20.1,19.645,20.033,30274,USD
2013-12-02,19.99,20.01,19.115,19.289,47754,USD
2013-12-03,19.17,19.335,18.975,19.065,38632,USD
2013-12-04,19.1,19.89,18.89,19.83,55030,USD
2013-12-05,19.675,19.72,19.215,19.57,43425,USD
2013-12-06,19.4,19.785,19.165,19.523,39756,USD
2013-12-09,19.555,19.98,19.435,19.701,27756,USD
2013-12-10,19.8,20.43,19.74,20.315,50130,USD
2013-12-11,20.385,20.48,20.21,20.356,32199,USD
2013-12-12,20.305,20.345,19.41,19.453,47365,USD
2013-12-13,19.475,19.74,19.28,19.604,34478,USD
2013-12-16,19.655,20.29,19.445,20.101,36130,USD
2013-12-17,19.975,20.23,19.675,19.84,42566,USD
2013-12-18,19.93,20.265,19.425,20.059,42803,USD
2013-12-19,19.71,19.905,19.1,19.186,48505,USD
2013-12-20,19.205,19.52,19.13,19.453,35831,USD
2013-12-23,19.42,19.52,19.265,19.413,18059,USD
2013-12-24,19.43,19.575,19.31,19.484,11307,USD
2013-12-26,19.48,20.03,19.415,19.916,19216,USD
2013-12-27,19.8,20.105,19.75,20.049,23728,USD
2013-12-30,20.08,20.18,19.46,19.615,28235,USD
2013-12-31,19.575,19.825,18.72,19.37,44338,USD
2014-01-02,19.44,20.44,19.43,20.128,44686,USD
2014-01-03,20.015,20.325,19.985,20.211,30025,USD
2014-01-06,20.135,20.355,19.95,20.103,38845,USD
2014-01-07,20.18,20.28,19.625,19.787,38356,USD
2014-01-08,19.83,19.865,19.31,19.539,45235,USD
2014-01-09,19.525,19.71,19.38,19.683,33060,USD
2014-01-10,19.55,20.25,19.545,20.223,52337,USD
2014-01-13,20.19,20.47,19.955,20.385,36679,USD
2014-01-14,20.39,20.67,20.125,20.282,48791,USD
2014-01-15,20.255,20.27,19.905,20.134,29791,USD
2014-01-16,20.21,20.25,19.97,20.054,27857,USD
2014-01-17,20.1,20.425,19.96,20.304,32152,USD
2014-01-20,20.3,20.435,19.655,19.87,45891,USD
2014-01-22,19.875,19.94,19.735,19.839,17972,USD
2014-01-23,19.775,20.31,19.645,20.01,49947,USD
2014-01-24,20.0,20.285,19.715,19.765,42716,USD
2014-01-27,19.97,20.09,19.55,19.793,36453,USD
2014-01-28,19.665,19.84,19.455,19.503,35157,USD
2014-01-29,19.57,19.965,19.45,19.552,43346,USD
2014-01-30,19.725,19.73,18.97,19.126,46372,USD
2014-01-31,19.13,19.465,19.065,19.12,34256,USD
2014-02-03,19.095,19.62,19.06,19.409,35666,USD
2014-02-04,19.345,19.51,19.26,19.422,26096,USD
2014-02-05,19.48,20.335,19.435,19.805,49127,USD
2014-02-06,19.885,20.18,19.83,19.928,37597,USD
2014-02-07,19.93,20.09,19.755,19.936,45554,USD
2014-02-10,19.97,20.275,19.96,20.112,46084,USD
2014-02-11,20.055,20.29,19.915,20.153,56199,USD
2014-02-12,20.22,20.39,20.08,20.341,61862,USD
2014-02-13,20.22,20.52,20.125,20.395,42797,USD
2014-02-14,20.48,21.49,20.445,21.421,75402,USD
2014-02-17,21.48,21.98,21.315,21.898,97555,USD
2014-02-19,21.955,21.96,21.375,21.85,58960,USD
2014-02-20,21.555,21.9,21.4,21.684,58933,USD
2014-02-21,21.825,21.975,21.575,21.782,59011,USD
2014-02-24,21.92,22.18,21.52,22.051,76421,USD
2014-02-25,21.96,22.025,21.67,21.963,68509,USD
2014-02-26,21.875,22.035,21.085,21.254,73725,USD
2014-02-27,21.275,21.515,21.025,21.352,52639,USD
2014-02-28,21.295,21.43,21.105,21.241,37007,USD
2014-03-03,21.325,21.74,21.26,21.485,45842,USD
2014-03-04,21.45,21.54,21.04,21.222,43764,USD
2014-03-05,21.21,21.34,21.155,21.271,24442,USD
2014-03-06,21.2,21.65,21.105,21.574,36310,USD
2014-03-07,21.49,21.61,20.755,20.928,59343,USD
2014-03-10,20.93,21.06,20.61,20.91,40324,USD
2014-03-11,20.85,21.325,20.67,20.815,47302,USD
2014-03-12,20.86,21.435,20.82,21.358,58041,USD
2014-03-13,21.33,21.48,21.105,21.198,41707,USD
2014-03-14,21.2,21.795,21.14,21.413,50788,USD
2014-03-17,21.49,21.65,21.125,21.275,33937,USD
2014-03-18,21.19,21.25,20.625,20.862,46679,USD
2014-03-19,20.835,20.965,20.505,20.826,52653,USD
2014-03-20,20.615,20.73,20.14,20.43,46874,USD
2014-03-21,20.32,20.585,20.265,20.31,28419,USD
2014-03-24,20.29,20.315,19.92,20.067,42850,USD
2014-03-25,19.95,20.215,19.905,19.979,36860,USD
2014-03-26,20.0,20.145,19.68,19.78,37670,USD
2014-03-27,19.755,19.87,19.575,19.708,33838,USD
2014-03-28,19.725,19.92,19.62,19.79,39218,USD
2014-03-31,19.855,20.01,19.725,19.752,32429,USD
2014-04-01,19.775,19.91,19.635,19.688,31247,USD
2014-04-02,19.75,20.145,19.73,20.05,46390,USD
2014-04-03,19.995,20.08,19.66,19.805,32825,USD
2014-04-04,19.835,20.23,19.785,19.946,41025,USD
2014-04-07,19.995,20.015,19.775,19.907,27771,USD
2014-04-08,19.87,20.175,19.85,20.057,47573,USD
2014-04-09,20.04,20.095,19.6,19.77,59556,USD
2014-04-10,19.86,20.4,19.86,20.091,59959,USD
2014-04-11,20.04,20.13,19.91,19.946,38714,USD
2014-04-14,20.035,20.14,19.72,20.01,34864,USD
2014-04-15,19.97,19.995,19.22,19.489,71451,USD
2014-04-16,19.555,19.805,19.325,19.634,40926,USD
2014-04-17,19.635,19.72,19.49,19.596,31867,USD
2014-04-21,19.6,19.705,19.23,19.351,32088,USD
2014-04-22,19.415,19.53,19.285,19.361,47497,USD
2014-04-23,19.405,19.545,19.38,19.438,41387,USD
2014-04-24,19.435,19.91,18.93,19.688,91746,USD
2014-04-25,19.655,19.81,19.515,19.691,57494,USD
2014-04-28,19.73,19.755,19.47,19.588,42029,USD
2014-04-29,19.6,19.63,19.335,19.538,49382,USD
2014-04-30,19.485,19.51,19.06,19.174,50753,USD
2014-05-01,19.19,19.25,18.685,19.043,36489,USD
2014-05-02,19.045,19.7,18.905,19.546,52011,USD
2014-05-05,19.545,19.745,19.485,19.571,27729,USD
2014-05-06,19.625,19.715,19.505,19.645,30188,USD
2014-05-07,19.605,19.77,19.295,19.342,44059,USD
2014-05-08,19.32,19.39,19.125,19.138,33122,USD
2014-05-09,19.19,19.315,19.045,19.121,29971,USD
2014-05-12,19.155,19.67,19.045,19.543,43186,USD
2014-05-13,19.53,19.62,19.365,19.547,27536,USD
2014-05-14,19.55,20.005,19.51,19.775,43826,USD
2014-05-15,19.79,19.835,19.43,19.484,44615,USD
2014-05-16,19.5,19.53,19.255,19.329,32303,USD
2014-05-19,19.37,19.685,19.31,19.353,34145,USD
2014-05-20,19.345,19.465,19.225,19.399,30274,USD
2014-05-21,19.4,19.5,19.265,19.338,29180,USD
2014-05-22,19.4,19.825,19.36,19.52,43747,USD
2014-05-23,19.49,19.525,19.295,19.418,28736,USD
2014-05-26,19.44,19.5,19.025,19.067,56717,USD
2014-05-28,19.07,19.155,18.97,19.059,36465,USD
2014-05-29,19.035,19.095,18.78,19.014,44897,USD
2014-05-30,19.035,19.085,18.615,18.682,43634,USD
2014-06-02,18.795,18.87,18.65,18.739,26966,USD
2014-06-03,18.755,18.92,18.71,18.763,31806,USD
2014-06-04,18.78,18.88,18.72,18.792,23660,USD
2014-06-05,18.8,19.155,18.67,19.083,45755,USD
2014-06-06,19.04,19.2,18.88,18.991,46762,USD
2014-06-09,19.02,19.19,18.985,19.066,34582,USD
2014-06-10,19.055,19.245,18.97,19.168,40750,USD
2014-06-11,19.185,19.33,19.145,19.172,39950,USD
2014-06-12,19.19,19.565,19.15,19.533,62665,USD
2014-06-13,19.525,19.72,19.47,19.655,48726,USD
2014-06-16,19.67,19.875,19.57,19.715,48422,USD
2014-06-17,19.665,19.775,19.435,19.732,40357,USD
2014-06-18,19.74,19.92,19.665,19.778,43009,USD
2014-06-19,19.895,20.925,19.83,20.648,98306,USD
2014-06-20,20.77,20.99,20.58,20.949,81701,USD
2014-06-23,20.865,20.945,20.735,20.916,54150,USD
2014-06-24,20.89,21.17,20.81,21.043,72126,USD
2014-06-25,20.91,21.165,20.705,21.116,72890,USD
2014-06-26,21.015,21.12,20.795,21.108,56351,USD
2014-06-27,21.155,21.25,20.945,21.134,50421,USD
2014-06-30,21.06,21.17,20.805,21.056,48884,USD
2014-07-01,21.07,21.275,21.05,21.117,46011,USD
2014-07-02,21.085,21.335,20.96,21.302,42623,USD
2014-07-03,21.21,21.23,20.82,21.137,41652,USD
2014-07-04,21.2,21.215,20.865,21.014,39998,USD
2014-07-08,21.1,21.245,20.955,21.013,40314,USD
2014-07-09,21.085,21.285,21.04,21.068,36404,USD
2014-07-10,21.12,21.63,21.12,21.508,54604,USD
2014-07-11,21.465,21.565,21.42,21.461,30117,USD
2014-07-14,21.485,21.53,20.9,20.914,53819,USD
2014-07-15,20.975,21.13,20.67,20.889,52557,USD
2014-07-16,20.75,20.88,20.63,20.775,35306,USD
2014-07-17,20.815,21.3,20.76,21.134,49403,USD
2014-07-18,21.205,21.315,20.78,20.886,34671,USD
2014-07-21,20.93,21.165,20.86,21.012,21749,USD
2014-07-22,20.97,21.12,20.785,21.008,35994,USD
2014-07-23,21.025,21.105,20.94,20.995,24128,USD
2014-07-24,20.96,20.97,20.35,20.415,59354,USD
2014-07-25,20.42,20.81,20.35,20.636,40395,USD
2014-07-28,20.715,20.775,20.55,20.567,31660,USD
2014-07-29,20.63,20.845,20.505,20.583,35802,USD
2014-07-30,20.6,20.76,20.48,20.597,31465,USD
2014-07-31,20.645,20.78,20.37,20.412,41493,USD
2014-08-01,20.4,20.58,20.245,20.371,46452,USD
2014-08-04,20.335,20.48,20.17,20.233,32959,USD
2014-08-05,20.18,20.29,19.76,19.833,56371,USD
2014-08-06,19.785,20.135,19.77,20.024,54380,USD
2014-08-07,20.05,20.13,19.88,19.99,42139,USD
2014-08-08,19.995,20.185,19.845,19.941,49696,USD
2014-08-11,19.92,20.11,19.845,20.095,31057,USD
2014-08-12,20.015,20.155,19.875,19.905,43736,USD
2014-08-13,19.925,20.085,19.705,19.845,48703,USD
2014-08-14,19.82,19.985,19.785,19.906,36087,USD
2014-08-15,19.865,19.955,19.505,19.525,56191,USD
2014-08-18,19.58,19.695,19.47,19.635,26561,USD
2014-08-19,19.595,19.7,19.365,19.412,36665,USD
2014-08-20,19.425,19.585,19.395,19.497,41948,USD
2014-08-21,19.465,19.48,19.285,19.415,40257,USD
2014-08-22,19.425,19.55,19.285,19.386,44065,USD
2014-08-25,19.415,19.47,19.295,19.358,27177,USD
2014-08-26,19.325,19.66,19.305,19.386,47892,USD
2014-08-27,19.34,19.475,19.285,19.405,41245,USD
2014-08-28,19.48,19.95,19.47,19.609,58212,USD
2014-08-29,19.54,19.675,19.475,19.492,31221,USD
2014-09-01,19.495,19.565,19.11,19.152,54206,USD
2014-09-03,19.21,19.28,19.135,19.189,28035,USD
2014-09-04,19.215,19.39,19.045,19.138,40515,USD
2014-09-05,19.065,19.28,19.02,19.156,26620,USD
2014-09-08,19.19,19.345,18.93,18.961,29560,USD
2014-09-09,19.055,19.155,18.89,18.92,32555,USD
2014-09-10,19.08,19.125,18.9,18.926,33966,USD
2014-09-11,18.96,18.985,18.57,18.599,59092,USD
2014-09-12,18.685,18.72,18.455,18.606,42608,USD
2014-09-15,18.61,18.71,18.555,18.62,26314,USD
2014-09-16,18.645,18.885,18.61,18.721,40741,USD
2014-09-17,18.695,18.8,18.49,18.734,33292,USD
2014-09-18,18.51,18.62,18.27,18.517,44856,USD
2014-09-19,18.525,18.595,17.78,17.844,66513,USD
2014-09-22,17.855,17.865,17.325,17.774,76993,USD
2014-09-23,17.725,17.99,17.61,17.779,48466,USD
2014-09-24,17.765,17.87,17.51,17.702,51459,USD
2014-09-25,17.675,17.69,17.27,17.438,54829,USD
2014-09-26,17.5,17.725,17.44,17.537,38520,USD
2014-09-29,17.575,17.635,17.43,17.567,27885,USD
2014-09-30,17.46,17.575,16.85,17.057,65186,USD
2014-10-01,16.975,17.44,16.865,17.259,49855,USD
2014-10-02,17.19,17.35,16.93,17.047,40699,USD
2014-10-03,17.06,17.155,16.64,16.826,49086,USD
2014-10-06,16.805,17.36,16.66,17.225,39327,USD
2014-10-07,17.34,17.625,17.085,17.24,43604,USD
2014-10-08,17.195,17.465,17.055,17.064,46890,USD
2014-10-09,17.37,17.72,17.325,17.418,52087,USD
2014-10-10,17.36,17.42,17.205,17.303,32062,USD
2014-10-13,17.36,17.68,17.28,17.345,28589,USD
2014-10-14,17.5,17.57,17.325,17.403,25578,USD
2014-10-15,17.38,17.82,17.02,17.464,66541,USD
2014-10-16,17.45,17.54,17.2,17.437,37546,USD
2014-10-17,17.37,17.44,17.22,17.331,26078,USD
2014-10-20,17.335,17.52,17.25,17.354,23437,USD
2014-10-21,17.42,17.655,17.355,17.549,34429,USD
2014-10-22,17.52,17.535,17.115,17.231,37618,USD
2014-10-23,17.175,17.25,17.035,17.158,30342,USD
2014-10-24,17.2,17.355,17.135,17.182,28616,USD
2014-10-27,17.185,17.23,17.08,17.161,20799,USD
2014-10-28,17.095,17.4,17.06,17.226,31468,USD
2014-10-29,17.2,17.315,17.015,17.264,32278,USD
2014-10-30,17.095,17.205,16.33,16.42,83428,USD
2014-10-31,16.495,16.515,15.635,16.106,82131,USD
2014-11-03,16.11,16.22,15.74,16.201,40942,USD
2014-11-04,16.115,16.165,15.905,15.953,36422,USD
2014-11-05,16.02,16.045,15.12,15.439,83754,USD
2014-11-06,15.34,15.455,15.205,15.413,47554,USD
2014-11-07,15.405,15.88,15.04,15.714,74108,USD
2014-11-10,15.8,15.88,15.48,15.671,49089,USD
2014-11-11,15.595,15.88,15.445,15.678,43829,USD
2014-11-12,15.685,15.765,15.545,15.623,48949,USD
2014-11-13,15.64,15.79,15.535,15.621,37515,USD
2014-11-14,15.63,16.38,15.25,16.314,82628,USD
2014-11-17,16.305,16.455,16.015,16.057,59511,USD
2014-11-18,16.13,16.4,15.97,16.174,46049,USD
2014-11-19,16.165,16.535,15.87,16.294,85895,USD
2014-11-20,16.12,16.32,15.955,16.137,45481,USD
2014-11-21,16.255,16.6,16.095,16.395,73057,USD
2014-11-24,16.365,16.47,16.245,16.376,58074,USD
2014-11-25,16.435,16.69,16.435,16.553,71173,USD
2014-11-26,16.645,16.65,16.44,16.548,23490,USD
2014-11-27,16.54,16.575,15.41,15.556,72003,USD
2014-12-01,15.39,16.81,14.155,16.692,119906,USD
2014-12-02,16.495,16.535,16.07,16.456,60805,USD
2014-12-03,16.465,16.595,16.235,16.412,37717,USD
2014-12-04,16.425,16.68,16.375,16.575,32407,USD
2014-12-05,16.475,16.56,16.22,16.258,38179,USD
2014-12-08,16.25,16.44,16.165,16.276,24599,USD
2014-12-09,16.36,17.23,16.29,17.134,66809,USD
2014-12-10,17.125,17.355,16.95,17.187,47676,USD
2014-12-11,17.065,17.24,16.945,17.112,34163,USD
2014-12-12,17.11,17.23,17.01,17.057,29513,USD
2014-12-15,17.05,17.08,16.135,16.563,43609,USD
2014-12-16,16.205,16.665,15.54,15.752,73530,USD
2014-12-17,15.755,16.06,15.615,15.928,47393,USD
2014-12-18,15.755,16.23,15.74,15.934,33972,USD
2014-12-19,15.875,16.11,15.83,16.03,22629,USD
2014-12-22,16.15,16.175,15.53,15.688,33486,USD
2014-12-23,15.675,15.895,15.56,15.767,24379,USD
2014-12-24,15.775,15.865,15.68,15.71,11181,USD
2014-12-26,15.78,16.305,15.765,16.147,16673,USD
2014-12-29,16.08,16.255,15.72,15.779,26819,USD
2014-12-30,15.81,16.48,15.75,16.276,36735,USD
2014-12-31,16.25,16.31,15.545,15.599,26622,USD
2015-01-02,15.73,16.06,15.51,15.768,31561,USD
2015-01-05,15.795,16.26,15.63,16.213,47134,USD
2015-01-06,16.16,16.74,16.115,16.637,43728,USD
2015-01-07,16.575,16.66,16.3,16.544,35680,USD
2015-01-08,16.545,16.665,16.305,16.385,27837,USD
2015-01-09,16.375,16.625,16.21,16.419,33055,USD
2015-01-12,16.495,16.69,16.43,16.564,25302,USD
2015-01-13,16.59,17.215,16.57,17.156,64870,USD
2015-01-14,17.07,17.095,16.56,16.988,47980,USD
2015-01-15,16.84,17.24,16.71,17.102,58854,USD
2015-01-16,16.965,17.865,16.89,17.75,66276,USD
2015-01-19,17.84,18.045,17.63,17.956,61293,USD
2015-01-21,18.01,18.505,17.915,18.193,58031,USD
2015-01-22,18.16,18.49,17.89,18.36,44485,USD
2015-01-23,18.335,18.415,18.12,18.3,32916,USD
2015-01-26,18.3,18.49,17.865,17.983,35514,USD
2015-01-27,17.92,18.215,17.405,18.084,33457,USD
2015-01-28,18.045,18.175,17.945,18.088,28312,USD
2015-01-29,18.0,18.05,16.74,16.773,76053,USD
2015-01-30,16.99,17.32,16.815,17.208,45052,USD
2015-02-02,17.155,17.34,16.995,17.251,31081,USD
2015-02-03,17.24,17.75,17.07,17.321,49859,USD
2015-02-04,17.33,17.67,17.17,17.395,40738,USD
2015-02-05,17.37,17.5,16.92,17.196,40581,USD
2015-02-06,17.28,17.37,16.545,16.694,61739,USD
2015-02-09,16.785,17.145,16.685,17.07,39554,USD
2015-02-10,16.965,17.095,16.715,16.873,38627,USD
2015-02-11,16.93,17.075,16.71,16.761,40356,USD
2015-02-12,16.795,17.04,16.605,16.794,39397,USD
2015-02-13,16.84,17.43,16.835,17.294,49504,USD
2015-02-16,17.325,17.4,16.26,16.378,82646,USD
2015-02-18,16.48,16.575,16.23,16.265,51721,USD
2015-02-19,16.445,16.77,16.32,16.381,40080,USD
2015-02-20,16.345,16.555,16.16,16.273,45870,USD
2015-02-23,16.255,16.59,16.065,16.254,45290,USD
2015-02-24,16.3,16.455,16.04,16.188,42841,USD
2015-02-25,16.285,16.7,16.28,16.43,49194,USD
2015-02-26,16.535,16.905,16.52,16.624,41415,USD
2015-02-27,16.565,16.7,16.425,16.558,28820,USD
2015-03-02,16.575,16.79,16.35,16.451,26911,USD
2015-03-03,16.405,16.58,16.07,16.296,41769,USD
2015-03-04,16.26,16.36,16.055,16.158,25616,USD
2015-03-05,16.22,16.355,16.14,16.158,22400,USD
2015-03-06,16.185,16.235,15.745,15.807,44539,USD
2015-03-09,15.93,15.96,15.705,15.776,24406,USD
2015-03-10,15.72,15.825,15.58,15.633,33403,USD
2015-03-11,15.625,15.73,15.26,15.365,40737,USD
2015-03-12,15.47,15.685,15.385,15.516,29534,USD
2015-03-13,15.565,15.66,15.455,15.494,22867,USD
2015-03-16,15.63,15.755,15.49,15.617,26219,USD
2015-03-17,15.625,15.72,15.36,15.578,35465,USD
2015-03-18,15.53,16.095,15.43,15.541,38295,USD
2015-03-19,15.93,16.205,15.795,16.114,40543,USD
2015-03-20,16.125,16.89,16.08,16.883,60334,USD
2015-03-23,16.755,17.09,16.61,16.891,43227,USD
2015-03-24,16.995,17.04,16.805,16.983,36515,USD
2015-03-25,16.935,17.14,16.84,17.0,29960,USD
2015-03-26,16.97,17.405,16.91,17.14,45162,USD
2015-03-27,17.085,17.195,16.855,17.069,40122,USD
2015-03-30,16.99,16.99,16.625,16.674,32062,USD
2015-03-31,16.705,16.82,16.435,16.598,35811,USD
2015-04-01,16.62,17.075,16.5,17.059,42377,USD
2015-04-02,16.935,17.0,16.57,16.701,38399,USD
2015-04-06,16.995,17.31,16.935,17.11,33619,USD
2015-04-07,16.96,16.975,16.73,16.84,29741,USD
2015-04-08,16.845,16.905,16.37,16.454,48351,USD
2015-04-09,16.5,16.51,16.105,16.176,46100,USD
2015-04-10,16.14,16.65,16.14,16.382,50099,USD
2015-04-13,16.42,16.51,16.225,16.291,35535,USD
2015-04-14,16.28,16.34,15.955,16.161,45454,USD
2015-04-15,16.145,16.37,16.045,16.279,41454,USD
2015-04-16,16.29,16.475,16.1,16.284,45033,USD
2015-04-17,16.26,16.49,16.185,16.229,40039,USD
2015-04-20,16.275,16.34,15.82,15.889,54536,USD
2015-04-21,15.92,16.165,15.86,16.008,53046,USD
2015-04-22,15.965,16.075,15.655,15.796,53971,USD
2015-04-23,15.76,15.92,15.705,15.829,45097,USD
2015-04-24,15.84,15.885,15.55,15.636,62397,USD
2015-04-27,15.73,16.445,15.68,16.394,75679,USD
2015-04-28,16.375,16.66,16.275,16.591,60635,USD
2015-04-29,16.62,16.725,16.415,16.702,55487,USD
2015-04-30,16.575,16.73,15.8,16.153,63637,USD
2015-05-01,16.145,16.26,15.895,16.135,32286,USD
2015-05-04,16.13,16.765,16.125,16.441,46035,USD
2015-05-05,16.4,16.705,16.345,16.579,32828,USD
2015-05-06,16.54,16.65,16.385,16.506,31191,USD
2015-05-07,16.535,16.555,16.16,16.297,37264,USD
2015-05-08,16.305,16.555,16.26,16.465,32980,USD
2015-05-11,16.415,16.55,16.2,16.314,33892,USD
2015-05-12,16.285,16.595,16.12,16.526,38559,USD
2015-05-13,16.52,17.235,16.48,17.221,77187,USD
2015-05-14,17.16,17.585,17.07,17.465,63924,USD
2015-05-15,17.46,17.585,17.205,17.563,47597,USD
